Word,Specificity Score
pouvoir,0.17310914365333635
commune,0.16223991661607989
grand,0.12552572094150896
français,0.1245642750716467
ville,0.12267397471734123
plus,0.11527573022721466
voir,0.09845857535097978
année,0.096437909454998069
partie,0.092608421668258528
pays,0.091565497334848617
national,0.090131476376409989
service,0.089381874511771611
société,0.088893003730485712
devenir,0.085079811636455713
général,0.08473760208955558
politique,0.083580607907178958
mettre,0.083385059594664593
lieu,0.081396985084101953
ancien,0.080940705688235109
permettre,0.080109625360049092
loi,0.079702233042310833
fin,0.079425206266248827
immobilier,0.07535128308886635
prendre,0.074764638151323268
années,0.073721713817913356
américain,0.073640235354365702
rue,0.070755897744778917
créer,0.070511462354135968
que,0.068979667239440157
maison,0.068523387843573313
film,0.067904151520611175
immeuble,0.067317506583068093
site,0.065687937312115113
roi,0.065394614843343565
population,0.06438428189535271
guerre,0.063748749879681044
ligne,0.063732454186971516
donner,0.063129513556718905
habitant,0.063113217864009377
titre,0.063048035093171265
partir,0.062999148015042666
taxe,0.062999148015042666
président,0.062428798770209126
dire,0.062151771994147113
travail,0.060994777811770491
entreprise,0.060228880254422586
janvier,0.059821487936684334
banque,0.059430391311655617
place,0.059332617155398441
nord,0.059234842999141259
région,0.058957816223079253
gouvernement,0.05868078944701724
construire,0.058240805743859932
ainsi,0.058143031587602756
patrimoine,0.05744231680109297
principal,0.057393429722964379
nombreux,0.057279359873997668
sud,0.056871967556259423
par,0.056757897707292712
nombre,0.056676419243745065
utiliser,0.056497166623940234
système,0.056089774306201982
temps,0.055975704457235272
résidence,0.055666086295754209
mars,0.055649790603044674
suite,0.055584607832206555
cas,0.055193511207177838
jour,0.054981667201953952
juin,0.054557979191506172
article,0.053792081634158266
projet,0.053726898863320147
situer,0.052928409920553178
studio,0.05291211422784365
groupe,0.052749157300748348
juillet,0.052683974529910228
production,0.05248842621739587
décembre,0.052472130524686342
château,0.052227695134043392
références,0.051950668357981386
économique,0.051918076972562323
dernier,0.051836598509014675
territoire,0.051624754503790789
impôt,0.051543276040243134
aller,0.051364023420438304
septembre,0.051364023420438304
ans,0.051331432035019248
bâtiment,0.051054405258957242
famille,0.050940335409990531
vie,0.050761082790185701
social,0.050744787097476172
octobre,0.050663308633928518
the,0.05040257755057604
mai,0.049995185232837795
public,0.049995185232837795
prix,0.049978889540128267
taux,0.049864819691161556
construction,0.049180400597361298
cours,0.04916410490465177
important,0.049115217826523179
part,0.04862634704523728
novembre,0.048186363342079971
externes,0.047974519336856085
droit,0.047958223644146557
rester,0.047827858102470318
série,0.047762675331632198
période,0.047664901175375016
logement,0.047404170092022538
revenu,0.046947890696155702
centre,0.046866412232608047
avril,0.046687159612803224
particulier,0.046426428529450739
mort,0.046279767295064972
homme,0.045693122357521897
foncière,0.04569070621157801
monde,0.045595348201264714
histoire,0.045530165430426595
activité,0.04530202573249318
époque,0.044747972180369161
différent,0.04427539709179279
connaître,0.044128735857407023
tau,0.043949483237602192
passer,0.043379133992768645
rapport,0.043379133992768645
constituer,0.043330246914640054
payer,0.043232472758382878
réaliser,0.043085811523997111
marché,0.043053220138578048
représenter,0.042988037367739929
financier,0.042596940742711212
membre,0.042254731195811079
exemple,0.042091774268715784
origine,0.042026591497877665
cour,0.041994000112458602
tour,0.041879930263491891
contrat,0.041472537945753646
ordre,0.041114032706143985
forme,0.041114032706143985
église,0.040983667164467746
million,0.040853301622791507
août,0.040853301622791507
compte,0.040788118851953388
international,0.040722936081115269
appeler,0.040657753310277149
terme,0.04052738776860091
saison,0.040445909305053263
plan,0.039940742831057835
local,0.039842968674800652
appartement,0.039565941898738646
création,0.039565941898738646
terre,0.039468167742481464
suivre,0.039419280664352879
venir,0.039370393586224288
village,0.03935409789351476
moyen,0.038963001268486036
présenter,0.038767452955971678
compter,0.038734861570552621
développement,0.038392652023652489
mois,0.038148216633009539
zone,0.038131920940300011
administration,0.03808303386217142
foi,0.037936372627785653
février,0.037822302778818942
total,0.037610458773595055
crédit,0.037447501846499753
siècle,0.037414910461080697
rendre,0.037203066455856804
économie,0.037121587992309156
niveau,0.036518647362056553
fonction,0.03648605597663749
durant,0.036404577513089842
propriété,0.036388281820380314
quartier,0.036388281820380314
autorité,0.036323099049542194
liste,0.036290507664123131
eau,0.036274211971413603
anglais,0.036209029200575484
domaine,0.036111255044318301
propriétaire,0.036094959351608773
and,0.035883115346384886
école,0.035752749804708647
chef,0.035654975648451465
œuvre,0.035296470408841804
communauté,0.035280174716132276
effet,0.034840191012974968
produit,0.03475871254942732
action,0.034726121164008257
fond,0.034709825471298729
intérêt,0.034660938393170138
édition,0.03457945992962249
obtenir,0.034514277158784371
hui,0.034465390080655779
salle,0.034432798695236723
porter,0.034432798695236723
pièce,0.034383911617108132
militaire,0.03433502453897954
ouest,0.034318728846270012
publique,0.034074293455627062
mondial,0.03397651929936988
naître,0.033666901137888817
nécessaire,0.033340987283698213
assurer,0.033178030356602918
art,0.033047664814926679
épisodes,0.032998843375028564
propriétés,0.032898804015620828
raison,0.032852116502412321
femme,0.032819525116993258
aujourd,0.032786933731574201
trouver,0.032754342346155138
nommer,0.032526202648221723
location,0.032444724184674069
fiscal,0.032428428491964541
posséder,0.032281767257578774
cadre,0.032200288794031119
objet,0.032151401715902535
comprendre,0.032053627559645352
parc,0.031939557710678641
etc,0.031727713705454755
vente,0.031662530934616635
placer,0.031597348163778516
réseau,0.031320321387716503
ouvrir,0.031255138616878383
rôle,0.031141068767911676
connexes,0.031043294611654497
palais,0.031010703226235437
île,0.031010703226235437
enfant,0.030978111840816377
gestion,0.030864041991849667
proposer,0.030815154913721079
monuments,0.030791562881715615
concerner,0.030570719523078129
recevoir,0.03029369274701612
er,0.03026110136159706
kilomètre,0.030244805668887532
petit,0.030212214283468472
bail,0.030163327205339881
architecture,0.030098144434501761
étage,0.030049257356373173
bien,0.029967778892825522
livre,0.029951483200115994
capital,0.029902596121987403
où,0.029870004736568343
opération,0.029821117658439752
européen,0.029821117658439752
compagnie,0.029527795189668214
grande,0.029332246877153856
fils,0.029136698564639497
produire,0.029120402871929966
prêt,0.029022628715672787
ministre,0.028859671788577488
installer,0.028810784710448897
vivre,0.028810784710448897
établir,0.028745601939610777
conseil,0.028729306246901249
condition,0.02866412347606313
base,0.028615236397934538
fonder,0.02859894070522501
siège,0.028533757934386891
décider,0.028289322543743941
province,0.028273026851034409
type,0.02820784408019629
république,0.02817525269477723
acte,0.02814266130935817
commercial,0.028077478538520051
fonds,0.028028591460391463
allemand,0.028012295767681931
commerce,0.028012295767681931
actuel,0.027898225918715224
étude,0.027833043147877105
jeune,0.027816747455167573
mise,0.027800451762458045
charge,0.027751564684329454
hôtel,0.027572312064524623
mesure,0.027539720679105564
former,0.027539720679105564
prévoir,0.027425650830138856
même,0.027425650830138856
commencer,0.027425650830138856
étranger,0.027409355137429325
direction,0.027393059444719797
historique,0.027262693903043554
charger,0.027262693903043554
épisode,0.027197511132205435
bureau,0.027197511132205435
il,0.027148624054076847
heure,0.027050849897819668
armée,0.026985667126981548
établissement,0.026985667126981548
long,0.026887892970724369
tenir,0.026839005892595778
civil,0.026773823121757658
vouloir,0.02654568342382424
date,0.02651309203840518
dépôt,0.02651309203840518
crise,0.026496796345695649
auteur,0.026382726496728941
régime,0.02636643080401941
demander,0.026350135111309882
grâce,0.02630124803318129
université,0.026236065262343171
servir,0.026219769569633639
contrôle,0.02612199541337646
milieu,0.025926447100862102
cinéma,0.025893855715443042
occuper,0.025877560022733514
jeu,0.025877560022733514
situation,0.025779785866476335
meilleur,0.025747194481057275
organisation,0.025714603095638215
états,0.025665716017509624
affaire,0.025616828939381033
supérieur,0.025616828939381033
reprendre,0.025600533246671504
publier,0.025535350475833385
officiel,0.025502759090414325
hypothèque,0.025489908627164954
non,0.025453872012285734
écrire,0.025404984934157146
royal,0.025307210777899967
voie,0.025209436621642788
association,0.025193140928933256
sortir,0.025176845236223724
chambre,0.025127958158095137
architecte,0.025095366772676077
foncier,0.025030184001837957
propre,0.024997592616418898
commun,0.024802044303904539
père,0.024769452918485479
être,0.024753157225775948
terrain,0.024639087376809237
habiter,0.024622791684099709
tard,0.024622791684099709
située,0.024588607159284171
composer,0.024557608913261589
face,0.024508721835132998
information,0.024508721835132998
disposer,0.02449242614242347
habitation,0.024410947678875819
côté,0.024410947678875819
développer,0.024362060600747231
technique,0.024345764908037699
apparaître,0.024296877829909112
organiser,0.024264286444490052
monnaie,0.024182807980942401
professionnel,0.024166512288232873
divers,0.024166512288232873
trouve,0.024085033824685222
mètre,0.02403614674655663
culture,0.023922076897589923
équipe,0.023922076897589923
recherche,0.023856894126751804
élection,0.023840598434042272
intérieur,0.023726528585075565
parti,0.023693937199656505
jouer,0.023530980272561203
langue,0.023530980272561203
royaume,0.023449501809013555
naturel,0.023416910423594495
entre,0.023416910423594495
conserver,0.023335431960046844
scène,0.023319136267337316
exploitation,0.023302840574627785
urbain,0.023253953496499197
vendre,0.023237657803789665
protection,0.023123587954822958
principe,0.022944335335018128
acteur,0.022862856871470476
central,0.022830265486051417
source,0.022797674100632357
secteur,0.022781378407922829
fille,0.02268360425166565
désigner,0.02265101286624659
durée,0.02261842148082753
personnel,0.022602125788117999
fil,0.022553238709989407
style,0.022520647324570348
fédéral,0.022488055939151288
transport,0.02247176024644176
régional,0.0224391688610227
bâties,0.022431488013292828
directeur,0.022390281782894109
frère,0.022357690397475049
laisser,0.022292507626636929
atteindre,0.022276211933927401
justice,0.022178437777670222
décision,0.022129550699541631
exister,0.022096959314122571
cause,0.022096959314122571
comte,0.022080663621413043
classé,0.021990031914630236
lier,0.021868819616189153
déclarer,0.021754749767222442
élever,0.021754749767222442
argent,0.021738454074512914
évolution,0.021705862689093854
risque,0.021656975610965263
texte,0.021591792840127143
dollar,0.021591792840127143
religieux,0.021575497147417615
savoir,0.021542905761998556
historiques,0.021540225128624656
issu,0.021494018683869964
mouvement,0.021428835913031845
travers,0.021428835913031845
légales,0.02141062078513559
situé,0.021408161448834343
unis,0.021265878985936546
manière,0.021249583293227015
demande,0.021233287600517486
roman,0.021216991907807955
élire,0.021200696215098427
musée,0.021200696215098427
premier,0.021168104829679367
espace,0.021151809136969835
entrée,0.021151809136969835
présent,0.021037739288003128
annoncer,0.020972556517165005
travailler,0.020923669439036417
personnage,0.020907373746326886
route,0.020891078053617358
code,0.020842190975488766
libre,0.020825895282779238
agricole,0.020744416819231587
garantie,0.020711825433812527
sein,0.020695529741102999
appartenir,0.02063034697026488
britannique,0.02059775558484582
aide,0.020467390043169581
offrir,0.02038591157962193
lire,0.02038591157962193
seul,0.020288137423364751
musique,0.020271841730655219
question,0.020239250345236159
vue,0.020222954652526631
succès,0.02014147618897898
agit,0.020076293418140861
finance,0.020059997725431333
administratif,0.020027406340012273
imposer,0.019994814954593213
commission,0.019978519261883682
monument,0.019880745105626502
priver,0.019848153720207443
card,0.019831858027497911
mission,0.019815562334788383
noir,0.019620014022274024
traité,0.019538535558726373
