word	C	count	sigma_nor
hat	43.146114534	100	5.0859505482
dividende	43.0057266792	443	3.01090265636
fermiers-généraux	42.9465013372	57	6.21793797945
discrimination	42.9461735585	400	3.11034051962
millions-d	42.9254245003	1000	2.34633315832
travail-collaboratif	42.8619641183	92	5.21541306081
énergétique	42.8182608776	801	2.49810846001
autrichien	42.6859393453	461	2.95757755547
cuivre	42.6510488556	407	3.07822319968
commercial	42.6449015634	2778	1.80618631337
milliards-d	42.5914493187	840	2.45570341645
licence	42.5569416476	853	2.44356630553
niveau	42.4015586051	4824	1.60906711108
enfant	42.3468358239	1224	2.20199186467
eau	42.3241824814	1516	2.08066522194
allocation	42.298368135	777	2.50220588087
communication	42.2539825825	1514	2.07957677501
solidarité-ftq	42.2492655807	54	6.25299399778
demande	42.1494552724	2773	1.79752772078
église	42.0782614741	329	3.2729169879
boursier	41.8908352998	603	2.68484876212
actif	41.7347858591	2459	1.83827516618
conseil	41.7024639376	1710	2.00310390552
capitaliste	41.6640902155	426	2.98551426978
concurrence-parfaite	41.5953246393	119	4.63684609737
comportement	41.4332648538	1159	2.20818019816
atelier	41.39401942	752	2.49387425721
élasticité	41.3281583216	210	3.76862909841
locative	41.209760631	80	5.31483567554
shōen	41.2047766375	57	6.0052720863
néo-classique	41.0895872498	234	3.61423509933
article	40.9951321298	3094	1.73455458511
création-monétaire	40.9264913064	138	4.34084564966
immobilisation	40.909068272	241	3.56631477826
the	40.8822026386	1232	2.15664570386
professeur	40.8777066578	980	2.29487522919
salaire-minimum	40.8639052876	314	3.25748339553
cat	40.8474956355	56	5.99946808698
élection	40.8403305296	766	2.46056153493
régulation	40.8188245045	1040	2.25565156766
convention	40.8149032145	1202	2.16889690444
droit	40.8059424114	2121	1.88205509932
intérêt	40.584762795	3492	1.68471098361
restructuration	40.570295809	519	2.75588649916
eurasiatique	40.5052716248	57	5.91986199921
heure	40.4609719107	1627	1.99751211952
iroquois	40.3939243169	87	5.07308467924
emplois	40.3405539627	504	2.77110959217
textile	40.3328489073	641	2.57423596597
romain	40.3170239288	459	2.85267937846
naturel	40.3047798993	1382	2.07729873335
maire	40.2681935898	408	2.95957251344
néoclassiques	40.2432033566	195	3.79229538615
infrastructure	40.1700294686	1206	2.14852125116
collaboratif	40.14321103	157	4.08506307223
privatisation	40.102707727	590	2.63012978621
territoire	40.053735643	2149	1.86016421758
droit-d	39.9318631903	150	4.1350232838
fer	39.8261749327	1056	2.21588465455
déchet	39.6978325632	454	2.8339346383
domaine	39.6105737123	3325	1.68475909897
investissement	39.5088994339	936	2.28013182023
robotique	39.4617033668	148	4.1174965743
bronze	39.4501187691	228	3.54098518471
risque	39.3790004361	2074	1.86070595797
marketing	39.3379299624	540	2.66978464257
ligner	39.2066072355	966	2.25072053703
littoral	39.1903535836	222	3.55651504009
item	39.1344117323	51	5.98319809141
rente	39.0302969084	590	2.58646962527
centre	39.0217783687	2898	1.72230014202
traité	39.0092606233	999	2.22397194462
coût-marginal	39.007593261	184	3.78173367761
quantité	38.9668865141	1211	2.11180853895
fermier	38.9165429128	360	3.01221109144
population-s	38.8578690648	63	5.51899675308
écologique	38.8337848257	627	2.53213430282
liste	38.8095543014	2209	1.8221071877
institut	38.7502836049	1546	1.97977421969
charbon	38.6908638436	563	2.60911757572
pétrolier	38.6014607256	725	2.41821052972
scientifique	38.5632983438	1372	2.03441467518
physiocrate	38.523816448	171	3.84376291985
candidat	38.5054347403	827	2.32601937615
agroalimentaire	38.3745222196	359	2.98680215335
nouvelle-économie	38.3660303926	250	3.36455655346
opération	38.3408670912	1612	1.94954304991
statistique	38.3371241638	1375	2.02723061171
exportateur	38.2050987362	445	2.78214112732
budgétaire	38.0912213389	831	2.30862445523
filiale	38.060959233	634	2.4934472261
tchécoslovaque	37.8867697813	91	4.74266298435
fonctionnalité	37.7959435297	194	3.62842114507
overline	37.7309186207	46	6.0159957008
couronne	37.7117099708	330	3.03359622744
taxe-foncière	37.6841009717	122	4.25608800216
service-public	37.6045021615	484	2.68372082386
dette-extérieure	37.6038521081	129	4.16636146981
ministère-chargé	37.5974266332	163	3.83841670702
dévaluation	37.5730401963	321	3.05333729902
connaissance	37.5590932428	1368	2.00890607768
esclave	37.5189891451	301	3.11498055958
plein-emploi	37.5049753059	296	3.13131406133
opérateur	37.456464425	764	2.34110563737
fonction-publique	37.4358554599	358	2.94072116616
méthode	37.3289253351	1567	1.93751448717
marxisme	37.309513869	208	3.51011496657
aires-urbaines	37.2714760974	98	4.56013980479
bénéfice	37.2333566982	1191	2.07107070967
humain	37.1738774348	1372	1.99710574727
participation	37.161277202	1234	2.05041940264
cour	37.1611036255	2396	1.75602685889
monnayage	37.13481329	80	4.88634034142
bâtiment	37.1153792209	1114	2.10351147936
laissez-faire	37.105810047	92	4.64713746384
vente	37.0529870998	1958	1.83328487978
fonction	37.0394557871	3157	1.65700985906
cas	36.9464326655	3936	1.5872456091
part	36.8583348098	4134	1.57170324588
capitaux-propres	36.8208596626	196	3.54799941584
enseignement	36.8096937093	1092	2.10524350911
électronique	36.7773531998	1047	2.12744849968
investir	36.7646377109	1424	1.96812933093
commerce-équitable	36.7622701874	173	3.69850980501
bancaire	36.687837162	1141	2.07795947159
fiscalité	36.5945289029	758	2.31528672524
belge	36.5250525135	581	2.49568681381
penny	36.4967166696	53	5.57025641756
serbe	36.4849735861	194	3.53698631949
africain	36.4776431776	389	2.81633708448
recette	36.372754613	833	2.24802791889
paysan	36.3594396663	503	2.59757763801
zone	36.3448291021	1705	1.87538922816
royal	36.3000536522	610	2.45142851166
phosphate	36.2996658546	124	4.1125564205
logement	36.1922822215	1037	2.11475635113
filière	36.1435857975	764	2.29403009975
minier	36.119471964	527	2.55130452684
station	36.0526933843	482	2.61737425217
sum	36.034044861	130	4.02286122343
ouvrage	35.977985563	1450	1.93894496651
titre	35.9360545003	2803	1.67625479746
habitants	35.8784171593	459	2.64835405516
valeurs-mobilières	35.8571074794	171	3.64630729455
assiette	35.6670320572	237	3.25463592273
comité	35.6555807379	1138	2.04895592125
patrimoine	35.635158723	1006	2.11413121182
chiffre-d	35.448381929	653	2.37078493996
profit	35.4365836451	2067	1.7757647405
compétence	35.4286331146	1385	1.94581858044
utiliser	35.3521529544	4599	1.5199805979
film	35.3170094334	614	2.40754249767
augmenter	35.3139466666	2818	1.66277783973
acteur	35.3130498266	1776	1.83348563812
er-janvier	35.2998792236	967	2.1253641847
commerce-international	35.2964104027	523	2.5215416426
décimal	35.247635328	52	5.44870271251
total	35.2444259966	2506	1.70119033336
heures	35.2085251486	267	3.10213584593
social-libéralisme	35.2054612152	102	4.30134681398
juridique	35.1358077874	1468	1.91135891372
gare	35.0869766616	331	2.88897983262
facteur	34.9943804644	1576	1.87633327336
revers	34.9816863531	219	3.29607867862
sud	34.9492562223	1414	1.92348782938
droit-fiscal	34.9489281251	121	4.03035587739
mercantiliste	34.8519607962	170	3.57899164254
étrusque	34.8321495028	59	5.16494961907
demandeurs-d’	34.8240298016	124	3.98553849912
ivoirien	34.796430831	191	3.43713494828
décembre	34.7765769647	2513	1.69091638703
délocalisation	34.7701892105	326	2.88569448804
structurel	34.7648703868	572	2.43439873987
république	34.7632585748	1170	2.00875861752
hypothèse	34.7326032281	809	2.20893360645
coaching	34.6597985154	119	4.02836099928
carte	34.6452153512	739	2.26074687159
unité	34.6342432648	1456	1.90199211255
produire	34.6330484344	3056	1.62430780492
représenter	34.6214076629	4538	1.51262320739
dispositif	34.5510724967	871	2.15968659574
mécénat	34.5214023881	145	3.75213351477
indifférence	34.4641592417	84	4.52775846571
notion	34.4409285234	1508	1.88150396308
rapport	34.4246721496	4362	1.51984816637
émettre	34.342565828	909	2.12868875438
plateformes	34.3314650756	260	3.07590855198
économie-politique	34.3281467187	182	3.45972216058
usine	34.3194882744	990	2.08145898883
indicateur	34.303980749	885	2.14237570406
femme	34.248863795	1153	2.00102433932
créer	34.2436322873	5673	1.45366209045
nord-coréen	34.2408999654	56	5.18660743346
złoty	34.2083309196	39	5.86325140859
gaz	34.1816137178	658	2.31678288708
grade	34.1775721039	223	3.22388746025
sciences-économiques	34.0788094798	400	2.67383300672
juin	34.0280725777	2425	1.68810980615
touristique	34.0053355091	478	2.531559964
juillet	33.9952327534	1921	1.77172439705
assignat	33.9696554412	89	4.38778153446
serveur	33.9541569865	207	3.2889614552
masse-monétaire	33.9016230927	216	3.23963214306
espagnol	33.8799159939	762	2.21442579431
placée	33.8597344205	192	3.36546475475
concurrence-pure	33.8431474301	165	3.53948591188
système-monétaire	33.837555573	223	3.20169643411
agents-économiques	33.8296900202	413	2.63596046722
principe	33.8255621666	2323	1.69876570222
certains-services	33.8175757853	205	3.2902598995
économétrie	33.7876546712	213	3.24697975286
aide	33.7369444967	2198	1.7163378298
brevet	33.7361036099	475	2.52407913718
charge	33.7309347716	1265	1.94172257781
souscription	33.7140622858	152	3.62898899287
objectif	33.7139746109	2921	1.62153389655
santé	33.6923729605	1563	1.84716114407
télétravail	33.5821195454	84	4.43702105964
émission	33.4939529041	1069	2.01618314898
secteur-secondaire	33.4930820629	161	3.54225019209
terre	33.4925096713	1281	1.92926523341
ferroviaire	33.4714654561	443	2.56434162729
publique	33.4700830546	2847	1.62495541913
déductible	33.3890663092	96	4.21766439724
coll	33.3752817835	731	2.22096976058
locatif	33.367263164	147	3.64283060089
psychologie	33.3670253499	282	2.94030128411
pièces-émises	33.3319518108	77	4.54624149736
plan	33.3249834304	2651	1.64469862556
fondation	33.1082320792	1025	2.02551320627
millions-d’	33.0522460156	405	2.61353797486
circulation	33.0035913158	849	2.12170656538
marque	32.998485001	934	2.0700507281
rural	32.9798976397	693	2.23851906867
monétariste	32.9675998756	175	3.4060111379
jeune	32.9317466256	1383	1.87971305489
canadien	32.9184623308	636	2.28935362373
commission	32.9123329308	1483	1.84933635164
situation	32.8874651884	2688	1.63185996849
participatif	32.8809578263	296	2.86792001781
pence	32.8734700857	55	5.04942057694
rémunération	32.8609578525	829	2.13003008749
concurrentiel	32.8068046461	403	2.60538286882
fusion	32.7651418948	845	2.11618076264
missions-locales	32.7092861898	67	4.6996413843
parité	32.6853981859	340	2.73671964855
éthique	32.6144620082	552	2.36913250382
automobile	32.6114859342	948	2.04975761475
employé	32.5915953283	908	2.07163891276
contenu	32.5910199155	735	2.18903972229
évaluation	32.589874232	1144	1.95616595164
idée	32.5784928891	1987	1.72724200631
administration-fiscale	32.5770377222	121	3.82385928374
histoire	32.5673580041	2092	1.7086535989
établissement	32.5463464801	1634	1.80050281208
district	32.5360658572	282	2.8918487735
discipline	32.5353695781	553	2.36459780374
australien	32.5305727752	301	2.8331184735
unité-monétaire	32.4820945548	65	4.72272072593
proposer	32.4799076936	2887	1.60225969935
union	32.4658040923	1297	1.8952316939
vol	32.4449946612	869	2.0901255255
technique	32.4382727026	2410	1.65795677085
élève	32.4301207395	717	2.19765382195
livre-tournois	32.4052490984	63	4.76469388824
japonais	32.4023095477	546	2.36749421029
assurance-chômage	32.3681614971	175	3.36210851015
déficit	32.3644776316	754	2.1660486757
baril	32.2826501652	238	3.03600122561
permettre	32.2603964856	7174	1.3801794711
marocain	32.2400807072	262	2.94195462362
acquisition	32.2167422256	813	2.11851349309
phénomènes-économiques	32.2055006407	73	4.50760937882
turque	32.1968003978	144	3.57441264654
stratégique	32.1845987558	1091	1.9666355665
cupro-nickel	32.1291071724	97	4.08115562036
situer	32.1082061628	1898	1.73321082723
web	32.0704514287	475	2.44867521168
marchandise	32.0546643719	816	2.11086276856
réf	32.0356047795	1853	1.74030778992
louis	32.0089164711	55	4.94221866385
coton	31.9977343023	315	2.76394135891
mars	31.9915991282	2246	1.67199810233
culture	31.9650158177	1606	1.79294857273
formation-professionnelle	31.9370742766	270	2.89610240082
laboratoire	31.9301949842	461	2.46350092684
propriété	31.9013114348	1320	1.87203312511
cycle	31.8799904761	992	2.00348005372
dépenses-publiques	31.831624063	267	2.89998010792
cours-légal	31.8311785229	117	3.80196491694
dollar-américain	31.8021528654	138	3.59361642247
ouvrier	31.7821769246	783	2.1239908927
statère	31.7759008345	39	5.51477678719
décret	31.7707338956	846	2.08162161505
banques-centrales	31.7429180574	260	2.91895446956
surface	31.7294015026	700	2.18561416691
classique	31.7212405423	1330	1.863874051
relance	31.6787314991	426	2.50881720307
artiste	31.6440632174	327	2.71320780923
transaction	31.6023350623	918	2.0334701035
hectare	31.5902272592	393	2.56467745774
métier	31.588640021	1218	1.89849444524
immobilier	31.5663524258	978	2.00058019605
plus-value	31.5338570589	440	2.47846854901
siège	31.5285781486	850	2.07087525372
tournois	31.4853953206	66	4.58385226455
territorial	31.4264443029	868	2.05644757119
comptable	31.4113648921	794	2.10326165967
congé	31.4041120267	203	3.13620638467
compte	31.3953063819	3142	1.55814131855
kopeck	31.3868759365	36	5.60453580818
business-angels	31.3826288291	84	4.21075450596
nickel	31.3436242446	159	3.39248714709
corse	31.3037399061	74	4.38840472372
œuvre	31.270081849	2553	1.61633748962
rationalité	31.2548691483	232	2.99515013596
immatériel	31.2466206865	372	2.58937411329
administration	31.2416177566	2288	1.65022030376
chiffre-d’	31.1800755672	311	2.72936674953
véhicule	31.1637864324	600	2.2558336062
période	31.160518096	2979	1.56883333155
public	31.1566978879	3371	1.53485038535
etc	31.1563782119	3036	1.56342327159
critique	31.1319049964	1453	1.81150332737
administrateur	31.1177809021	380	2.56656762461
mai	31.1157228655	2129	1.67116976486
marginaliste	31.1004353551	94	4.02473154351
producteur	31.0826715439	1205	1.88878315723
cartel	31.0469530977	198	3.13694821719
seigneur	31.0391772588	229	2.99367490382
ressources-naturelles	31.0048899702	479	2.39472584597
exonérer	30.9360594499	215	3.04762881097
clan	30.8898549826	145	3.46153657925
liberté	30.8542896227	1158	1.89975414234
escudo	30.7843623002	41	5.28486826865
open-source	30.7619383297	125	3.62612720348
liquidité	30.7592555035	351	2.60915310176
socialisme	30.7430223745	304	2.72386338348
mois	30.7373544369	1528	1.78149091806
droit-d’	30.7240249428	54	4.81258210418
monde	30.6817790611	3612	1.50890451551
province	30.6215432204	688	2.15389179673
impôts-indirects	30.6018976935	61	4.60389290002
systèmes-d	30.5601200234	223	2.98779607538
durée-indéterminée	30.5559055807	90	4.03037517904
enjeu	30.5099756855	843	2.04044649142
sigma	30.5045774977	78	4.22526962714
éditeur	30.4961185033	360	2.575927238
octobre	30.4371411469	1907	1.69338133559
indemnisation	30.3287581833	223	2.97269634883
quai	30.3204855588	211	3.02474147946
organisme	30.3039533471	1426	1.79726018618
variation	30.2794358233	689	2.14016330706
capital-immatériel	30.2641131893	189	3.12924866464
comptabilité-nationale	30.2639042833	223	2.96846368818
dumping-social	30.2596176298	114	3.6949669475
croissance-économique	30.2456257028	758	2.08675050441
simplicité-volontaire	30.230683749	58	4.63808188579
prévision	30.2276876862	606	2.21211721678
château	30.2078918889	322	2.64745056692
marchés-financiers	30.2026058273	509	2.3188992436
atteindre	30.1777174302	2328	1.62267411738
libéralisme-économique	30.1330822358	224	2.95575320049
homme	30.1128926863	1760	1.71381799144
marxiste	30.1069362856	316	2.65689265711
métal	30.0646537733	532	2.2848397224
progressivité	30.0408655947	73	4.27048926659
théorie-néoclassique	30.024425566	117	3.64220251311
problème	30.0129488973	2236	1.63179233563
confédération	29.9854695617	348	2.57509041819
producteur-mondial	29.9730376177	105	3.7716719942
management	29.96234165	365	2.53796748715
consulté	29.9525765364	290	2.71795309111
obligation	29.8995097085	1195	1.85843119994
outil	29.850011617	1480	1.77098836797
tic	29.8188492361	170	3.20528231734
paradis-fiscaux	29.8028201646	169	3.21021570697
cession	29.7780661619	310	2.6539547342
consulaire	29.737400937	182	3.12968429722
exonération	29.7323744314	272	2.75858976907
provision	29.7143206544	219	2.94932009735
syndicat	29.703574245	826	2.02310257092
hyperinflation	29.7031356188	107	3.72303443503
productivité-marginale	29.6480161196	86	4.0005188995
offreur	29.6310796772	114	3.63871748164
bien	29.6294075855	1852	1.68482570046
système-fiscal	29.6226544658	124	3.53782113539
socialiste	29.5624578299	629	2.16395917522
cotisations-sociales	29.5459298337	255	2.8024250864
ancien	29.4987038422	2625	1.57341234225
kuna	29.4747006471	34	5.42034771133
touriste	29.4145991932	279	2.7186448907
copyright	29.371742075	59	4.5081187215
concours	29.3245769624	637	2.1474472683
postulat	29.3141417039	172	3.15591256409
exporter	29.2777998251	595	2.18452275795
