word	C	count	sigma_nor
joueur	459.128930603	6686	6.60708624054
ski	457.43782945	4243	8.00792480489
cheval	444.874800611	6071	6.70085625403
animal	383.085479755	3532	7.43014262062
arts-martial	357.253928464	3048	7.45297053487
combat	332.369185664	6257	5.19547162351
championnat	310.965123602	8404	4.38809818925
remport	291.96471609	8367	4.18808137142
athlet	277.394563193	7504	4.19804230398
cours	269.062588803	5573	4.59813719914
épreuv	267.177173636	6490	4.31157263249
équip	264.891166961	10471	3.58609424182
football	260.526167004	4381	4.92795743385
élevag	251.634314689	1075	8.62242844862
sport	249.826025626	18498	2.83572873457
ball	243.045008689	2016	6.39138024624
club	232.762193543	5962	4.00968565419
footballeur-franc	226.080190938	450	11.5050324433
footballeur	224.719435459	954	8.22047059291
mond	223.689835232	13000	2.96025743676
rac	221.30168863	1566	6.56445860877
cyclism	219.992951352	2085	5.79907177138
équipe-national	211.338545542	893	8.01543768944
médaill	206.636890993	3688	4.39439432928
cycliste-franc	204.562507108	349	11.7554051784
hockeyeur-sur	203.101924148	323	12.0865269058
champion	202.965290672	6627	3.48955862797
cyclisme-sur	196.109431077	854	7.65468604692
pist	188.021122221	2298	4.90802459491
hiv	187.586402159	2852	4.50199175379
cycliste-italien	186.834638494	289	11.760949435
cyclist	185.401719131	1530	5.71567862372
jeu	184.450036269	8312	3.02065754428
cycliste-belg	183.505501467	234	12.6972593977
match	182.844987319	3628	4.02815296214
advers	182.685841963	1525	5.65413097101
footballeur-puis	180.040657872	301	11.1679280041
rugby	167.582870336	2296	4.48465137005
adversair	166.277516379	2971	4.04163505874
espec	165.368904644	1227	5.69177784488
record	162.953663266	3133	3.903108221
combatt	162.244670617	1109	5.83912875814
étalon	158.004245885	468	8.20169009572
gymnast	156.765842706	2185	4.3409337128
contre-la-montr	153.530595791	472	7.96868592333
glac	152.016044681	2184	4.2404238591
jeux	151.613353499	3178	3.68194004918
pratiqu	150.167953849	8088	2.66763923293
viand	148.96995762	491	7.6325237015
planch	148.413419682	1182	5.28914242254
voil	146.730713851	1243	5.13624718429
à-xv	146.164661952	1104	5.36913754726
box	144.302794207	2561	3.84192629773
pilot	141.848420563	1687	4.43711104688
combiné-nord	140.614688564	665	6.39589246929
karat	138.968569208	993	5.37718214112
saut	138.679715786	2956	3.54311381855
kilometr	138.232179694	2207	3.93124545902
raquet	138.121529301	1250	4.88268547945
station	137.264996872	1441	4.59629544816
attaqu	135.70123929	2347	3.79095701071
domest	135.037274991	469	7.14800378624
épreuves-combin	134.248646471	325	8.30468919918
coup	134.121219132	6179	2.7034820125
cibl	131.715646103	1734	4.14831665811
metr	130.25892481	3274	3.27025327825
arme	130.15367882	2009	3.89179687026
saison	129.927170495	3494	3.19233908948
tournoi	128.820867754	2172	3.75340862389
chien	128.183300907	866	5.31929870749
tigr	127.174470281	446	6.93360268201
olymp	126.827804902	4495	2.88769426317
corrid	124.588040894	316	7.87137607198
rally	124.03381944	724	5.56464924548
basketteur-américain	123.500982504	201	9.46224917486
action	122.050354225	2495	3.43499307121
coureur	121.773905904	1185	4.51462527676
final	121.473909999	3637	3.00914867243
féminin	120.4911615	3227	3.11514512236
sportif	119.507208262	7136	2.41266077607
styl	118.973534499	1726	3.85019658754
heptathlon	118.814991257	273	8.03162447353
hockey-sur	118.025900531	1018	4.67195546508
sports-motocycl	117.852981074	346	7.22057791403
glace-canadien	117.829332168	211	8.88882823928
joueur-américain	115.834387022	162	9.78937480949
renard	115.545780139	258	8.02626822897
skipp	114.52467944	229	8.37356689661
techniqu	112.453231674	4458	2.68061306493
franc	111.626500667	6288	2.4054259401
australien	110.843571315	1186	4.19770744625
simple-femm	110.0402495	179	8.96521920438
simple-homm	109.788632161	206	8.43443900683
sélect	109.137880004	1955	3.45776223203
août	108.164553475	3082	2.94264913886
vainqueur	105.420640211	2365	3.15982014682
pur-sang	104.555692533	356	6.44255169275
sprint	103.37737609	756	4.72405102413
févri	102.349429186	2864	2.90650480319
poney	102.085227199	537	5.34949368882
poing	99.7542819696	864	4.36479507452
cycliste-espagnol	99.605032442	167	8.44920136233
victoir	99.4831805692	2890	2.84478815248
équestr	98.9760061019	856	4.35386874671
défens	98.3389473589	1631	3.42278424773
dan	97.6630053507	353	6.1043784964
rameur	97.5156833589	350	6.11779725026
enseign	97.3366550292	1916	3.21395159353
utilis	97.289310421	6156	2.23791072937
juillet	96.6778258374	2896	2.79090334927
gliss	96.5093657584	1158	3.81710176236
mai	96.3800134604	2918	2.77867661232
courses-automobil	95.242167075	152	8.44478145301
compétit	95.2344207382	5876	2.24021315852
baseball-américain	94.905945006	290	6.45458159723
neig	94.7426143543	947	4.05434825426
rout	94.3926459934	1869	3.17359242035
sports-naut	94.123031824	462	5.31583154965
ballon	94.1207330773	882	4.14257396663
euthanas	93.7419214637	143	8.53977476651
sabr	93.3509612882	461	5.28492956297
plomb	93.2750171492	497	5.12714502164
regl	92.7943083854	3717	2.51816266167
basket-ball	92.7469498527	1130	3.74018081791
janvi	92.7439037566	2734	2.76790452106
stad	92.7348868124	1970	3.08034692714
avril	92.369899485	2738	2.75949332453
juin	92.3561971921	2961	2.69203884336
kat	91.607817366	316	6.05117266393
baseball	91.5419658039	877	4.06500214963
aviron	91.245747764	691	4.43531368112
rel	91.0111952592	1089	3.73843175568
boul	90.5889987425	669	4.46520620524
martial	90.4774799058	687	4.41609992352
kick-boxing	90.4456243359	383	5.54344151322
footballeur-angl	90.3470020764	190	7.35616295457
vétérinair	89.3723246016	419	5.29760959811
full-contact	87.5172998163	276	6.15079461256
cricket	87.1602373544	613	4.4800902878
bronz	87.0555823053	1548	3.20093853125
offens	86.8956041618	876	3.91098265606
septembr	86.6258948361	2625	2.68498891345
hockey	86.3665885899	766	4.09088467121
masculin	85.5281068579	1915	2.94577175722
yard	83.7565189407	336	5.4828333118
squash	83.3000316397	515	4.62194474106
à-xii	82.1486138288	450	4.81499653614
équin	81.9377674799	246	6.09598036316
extern	81.1979645885	2536	2.60668750228
natat	81.053044941	1049	3.48414731205
éleveur	80.8656515844	352	5.23154542138
mar	80.2709159277	2944	2.47477846397
médaille-d	80.1156689372	1426	3.10947371447
cavali	79.8123406935	733	3.9187069545
eau	79.2108733839	1393	3.10996052143
calédonien	78.9557540583	137	7.47713994032
pilote-automobil	78.8960848521	345	5.16874512426
skieur	78.5094967647	671	3.99844509806
snowboard	78.4084434886	580	4.21646399538
organis	77.8988177843	5734	2.02685662032
terrain	77.7835050691	1951	2.75322933994
décathlon	77.6537201997	311	5.31413940562
podium	77.3619263825	897	3.56133632999
national	76.6039205843	4553	2.13277578412
pouvoir	76.3253581174	6425	1.95062206664
devanc	76.0612507724	710	3.82536499323
ski-alpin	75.3598113867	650	3.92333678925
boxe-anglais	75.2443259152	350	4.94798061465
gagn	75.1467506208	2877	2.39650116625
arçon	75.0759575774	174	6.50488656617
but	74.9563257807	3024	2.35885820443
gymnastique-artist	74.3562476933	491	4.30900338721
boxes-pieds-poing	74.3263488913	272	5.40444401346
épreuves-d	74.0854265206	132	7.18301886418
ripost	73.9331098104	345	4.9062366128
hai	73.679854487	529	4.16158799512
automobil	73.6679686051	878	3.46482789547
disciplin	73.6400110812	3370	2.26493204147
combat-libr	73.6016164502	262	5.44064960528
impos	73.363286392	2658	2.41809098687
classement-général	73.2276581927	428	4.48439223527
japon	72.7646434331	1761	2.72558647026
octobr	72.6211835028	2532	2.43804166829
anné	72.6175741072	8008	1.81034260318
disput	72.5730586523	1570	2.82184498945
argent	71.9342111963	1704	2.73394836574
activité-advers	71.7015044774	193	6.00545422006
art	71.0954954845	1499	2.82613076274
maîtr	71.06115975	1045	3.18184796908
cm³	70.7569946099	239	5.46102043773
féder	70.5412835594	2924	2.30036032561
vitesse-moto	70.301079197	188	5.96899184132
étap	70.1577568285	1241	2.97864944228
écol	69.1208436247	2035	2.52562970133
femm	69.031149877	2367	2.41347273495
chass	68.7118342686	1073	3.08229848516
bateau	68.6397254989	636	3.69104291439
tir	68.4784247435	2602	2.33771631868
corp	68.3802092284	1786	2.61026155885
hippophag	68.3374474076	204	5.64630711322
puis-entraîneur	67.8427244849	221	5.4400746353
footballeur-brésilien	67.811606651	84	7.95828533407
junior	67.6372679469	968	3.15660339118
titr	67.6063138214	3899	2.07995274479
allemand	67.5804224083	1483	2.74504649672
norvégien	67.2072245521	495	3.97873986106
américain	67.1281429502	2976	2.22661568973
moto	66.9469332466	579	3.74823528286
chinois	66.9258857277	1041	3.05869050374
nautiqu	66.8890126344	477	4.01871327215
décembr	66.5234296506	2239	2.40024486757
trot-attel	66.4942795343	141	6.38045374232
slalom	66.3560116843	431	4.14637302063
pied	65.9728823437	2667	2.27303865637
sit	65.9517386528	2353	2.35437686892
art-martial	65.8894020627	436	4.10672590047
footballeur-italien	65.7047095711	95	7.37710748695
lac	65.6553626889	682	3.48721541127
saturn	65.5898856758	105	7.08205493071
frapp	65.5137566284	1123	2.94114610362
équid	65.0797389462	173	5.78377501899
sangli	64.7375685091	207	5.37071062715
éduc	64.573823481	1320	2.76631023318
servic	64.4770875674	1346	2.74671915239
heur	64.3184453757	2280	2.34166233868
coureur-cycl	64.317207212	234	5.09564985322
lug	64.2723020437	420	4.0860508474
biathlon	63.7371122085	434	4.01186764203
chaîn	63.4914664678	1270	2.77018447304
quan	63.4759787646	174	5.6530027143
novembr	63.224779352	2125	2.36576731806
armé	63.170175794	931	3.0531577026
handball	63.0942650942	647	3.4527210807
cycliste-néerland	63.0562038983	94	7.14887385106
édit	62.8885872605	3360	2.08178595668
activ	62.7578972742	2686	2.20670742308
régat	62.5204286861	303	4.51639581826
basketteur	62.4228086601	291	4.57995508358
anim	62.3293814342	1040	2.91810963442
circuit	62.3215685246	978	2.97694205543
filet	62.2960996976	379	4.14414621295
parties-jou	62.2008279273	67	8.055222927
championnats-masculin	62.0530845547	87	7.26620618102
cross	61.8600407549	796	3.17184924933
comite-d	61.8124649637	220	5.05357291989
golf	61.7249135849	711	3.29084617475
vill	61.3328833333	2047	2.34970632844
champion-d’	61.0892130718	123	6.26605568636
jamb	60.9276392452	1091	2.8311337582
sen	60.9205234411	1460	2.58520125728
équit	60.9031082318	1030	2.88314584435
strateg	60.6844171336	887	3.01993880914
militair	60.620204118	1448	2.58384207661
surf	60.1655440008	624	3.38065423751
grenaill	59.8989685934	65	7.88410786569
sel	59.8750444512	478	3.69908328104
opposit	59.842414819	939	2.93672542189
vitess	59.6608160056	2030	2.31833681141
ligu	59.6259749906	909	2.96085649882
cricket-australien	59.0705883184	86	6.99533208782
douleur	58.9598970647	404	3.88465289001
stud-book	58.8880038979	152	5.59934836966
bill	58.8583670011	366	4.02114308664
champion-sort	58.8345959333	67	7.67220917858
compatriot	58.6967797699	608	3.35224143304
dopag	58.6882499697	683	3.22144915871
sports-équestr	58.6101269806	315	4.23495253454
bob	58.5655183852	285	4.39228256729
nageur	58.5263855566	482	3.62751140774
jou	58.3903160289	2517	2.15954566453
référent	57.9662929449	3919	1.92355113032
grad	57.7684877003	341	4.06850669541
parc	57.7199593746	760	3.07303329655
lign	57.3402899206	2852	2.07010285207
impose-dev	57.3321674125	213	4.81764441037
judo	57.1439835201	697	3.14149294413
meeting	57.0502821838	329	4.08326926148
azer	56.5644088357	90	6.62379313848
sports-d	56.4049956338	420	3.70786401383
bras	56.3290432812	1109	2.67919453378
mouv	56.2079927861	1833	2.30653037889
crocodil	55.7653409268	147	5.42365789157
boxeur	55.7649005566	483	3.50085900792
nage-libr	55.7000209814	256	4.39673945502
pay	55.6490536308	3388	1.95325805008
développ	55.5344643106	3173	1.98283856281
ten	55.5319355288	3423	1.94639811956
kenpō	55.3717897013	83	6.70916629886
naîtr	55.277521881	2236	2.16419268584
etc	55.2343763292	1900	2.26122097887
har	55.1505444751	193	4.84825334213
particip	55.0512895819	3141	1.97920869771
abattag	55.046196485	97	6.28980368308
footballeur-allemand	54.5444599873	68	7.14398051293
professionnel	54.264511532	2256	2.13780227515
battr	53.9565151073	1507	2.38201612421
accueil	53.5744448799	1592	2.33542132566
rallye-raid	53.5286331847	114	5.77737054858
homm	53.4968313	3415	1.91276118892
patineur	53.4956622411	295	4.04714273387
escrim	53.406374162	785	2.8876715493
taureau	53.288348756	327	3.88815622744
fond	53.2619744771	2971	1.97395277635
derby	53.2420221553	246	4.30917038721
randon	53.2192957616	448	3.47570916761
footballeur-argentin	53.022030448	66	7.05059220077
végétarien	53.0129196673	137	5.345346531
attaque-advers	52.960201794	180	4.81911373078
gard	52.8295035289	1277	2.46872499221
éleph	52.7120042385	216	4.48613175158
savat	52.6064228384	201	4.6003131675
italien	52.2265433126	1126	2.54514280422
vietnamien	52.1988987012	256	4.18286458492
croch	52.1884796554	79	6.50008856585
descent	52.1858931556	625	3.0629737607
diffus	52.0744615408	1406	2.38039005372
sauvag	52.0679091783	437	3.45157800951
épé	52.0243655477	308	3.90222688794
adjug	51.9111810712	265	4.11324716709
catégor	51.8745989381	2175	2.10759251826
sall	51.7481643042	1367	2.39096779608
fart	51.6636125814	110	5.68674786866
manch	51.6161752245	937	2.67203092388
million	51.514448193	1296	2.42171092639
bein-sport	51.5122665959	136	5.23645681949
trotteur	51.3839398048	99	5.89124287542
dit-lou	51.3466742306	63	6.97892180123
footballeur-espagnol	51.3440380643	65	6.897655241
sumo	51.3406845157	150	5.03356019872
patinag	51.2055377041	569	3.11942709319
manœuvr	50.9096020968	465	3.32552572726
project	50.7443141679	345	3.67970289552
ring	50.4219372966	325	3.74066729704
foot-u	50.4215297769	77	6.37428975064
form	50.2291946768	3729	1.82027327064
gardien	50.1684202613	551	3.10936556167
lutteur	49.9881909636	338	3.66601995065
matricul	49.9515040111	104	5.64884393952
jiu-jitsu	49.7913374046	125	5.25801926773
britann	49.7613188342	1158	2.45190257615
dressag	49.5950419737	337	3.64881066772
contre-attaqu	49.5679679287	239	4.12324297814
footballeur-écoss	49.5320520391	92	5.87391666377
barreur	49.5129958887	142	4.99052127918
canadien	49.381723928	986	2.55986954846
genou	49.2838686721	792	2.73422187843
bando	49.2643226983	153	4.83430828822
apné	49.2275402233	200	4.37657710991
samouraï	48.9882625776	166	4.66952559755
virag	48.9745920056	398	3.4129657902
football-australien	48.7254288039	225	4.15985957627
paum	48.5514836553	556	3.0322922074
émiss	48.4367634122	676	2.84232304565
bobsleigh	48.4105740822	332	3.60419852128
consomm	48.3153580186	504	3.12182216565
percuss	48.0323053086	394	3.37810554846
memoire-du-cycl	47.9966561508	55	6.92464780489
individuel	47.8359874186	1557	2.20548571009
siteducycl	47.8093435236	69	6.34821825358
anglo-arab	47.7410999276	114	5.2594294235
nation	47.7162812319	1368	2.28204307171
programm	47.6271637204	2150	2.02270118804
budō	47.4667940455	104	5.41688846689
mil	47.3146589673	326	3.56767469733
combattr	47.1390393406	483	3.11354018284
lutt	47.1134750156	1052	2.44132179808
chevalin	46.9765422017	138	4.83630895193
saut-d	46.889347112	282	3.72877586603
tireur	46.8766382978	373	3.38330933416
arbitr	46.6555634882	728	2.71107259981
nag	46.4987344902	498	3.0539054017
mâl	46.4918097706	215	4.08074127407
tromper	46.2336249503	157	4.55456042886
bâton	46.0504504069	669	2.7604189863
contre-offens	45.9997061722	184	4.28181294781
flech	45.9586201005	408	3.23700420132
moin	45.8847614794	199	4.15428073624
aïkido	45.7526469504	197	4.16028744463
marathon	45.6814882454	296	3.59706593499
patronag	45.405642194	209	4.04940196759
tour	45.3070470944	1769	2.07170717408
oiseau	45.2792492373	357	3.35139147859
lanc	45.1889433628	1988	2.00878227234
kung-fu	45.1830629588	139	4.677048154
ceintur	45.1726114327	482	3.0272921244
cavaler	45.1144008456	243	3.81959226762
tremplin	44.788980846	381	3.25367350124
concour	44.7264918386	1091	2.34385536322
combin	44.7193718328	892	2.48396727283
femel	44.715450163	192	4.12634443278
associ	44.6590217734	2825	1.83727512642
boxeur-américain	44.5278250663	91	5.40156080043
tambourin	44.5189170187	186	4.15970838324
jouteur	44.4369103961	68	6.00142053387
jaguar	44.3864842228	144	4.55299983485
repêchag	44.3013621828	119	4.874259019
défait	44.1455469776	642	2.72195389424
patinoir	44.102086095	377	3.23044019704
plac	44.0202633893	4509	1.65396233567
transport	43.9983514163	740	2.60059270428
palet	43.989275685	304	3.46874384056
pénal	43.7278069737	382	3.19738856538
trait	43.6717383461	1069	2.32539603923
lois	43.5370196022	1057	2.32868722829
jogo	43.5069868778	50	6.58979526289
curling	43.5023010175	271	3.58014886915
entraîneur	43.4450912413	1152	2.27070493614
volley-ball	43.3689239222	490	2.93065391141
motocross	43.3619898326	180	4.12545688958
vélo	43.3234862338	390	3.15524749045
typ	43.3149423807	1888	1.99199547321
grappling	43.2278730389	100	5.0937212466
biathlet	43.1428069855	159	4.29665860381
cyclo-cross	43.1253810323	149	4.39715073381
remportée-par	42.8847278481	316	3.36210860963
place-mondial	42.6761873497	84	5.37254825493
format	42.6293951448	1632	2.04942422008
sang	42.5024628911	387	3.12226983602
feint	42.4869002513	210	3.84645410336
kickboxing	42.4282529334	139	4.45220538605
dojo	42.4115127073	117	4.73753256946
poid	42.330681452	1516	2.08083131228
motogp	42.3175242416	47	6.57931310891
comportement-advers	42.2283563341	106	4.8938278096
marchiennois	42.1864027605	46	6.6120820516
divis	42.1210776391	1129	2.24427470108
permettr	41.8724154593	4237	1.64161419938
festival	41.847497103	357	3.17285999428
obstacl	41.7743145751	642	2.62933561684
record-personnel	41.6591988629	103	4.89185399339
touch	41.5572749176	1328	2.13293431452
vignet	41.5313990395	74	5.50200973728
appel	41.5045257977	3017	1.75306781511
kyu	41.4663147777	88	5.1602201592
sport-automobil	41.413228461	242	3.59287855789
médailles-d	41.2757171202	374	3.09534552445
avion	41.2691221574	295	3.34955399432
remporté-par	41.2053659595	304	3.31219542644
patin	41.1942042089	307	3.30065057535
formation-d’	41.122025966	156	4.1700007016
cord	41.1054456761	631	2.61685159682
commun	41.0908676358	1653	2.00512787185
guerr	41.0902336915	1184	2.18559841725
com	41.0845416851	953	2.31948789258
batt	41.0504462371	629	2.61719963114
travail	41.0100060049	1580	2.02585170825
gymnastique-rythm	40.993742889	210	3.74616863329
incertitud	40.961055432	179	3.95971816574
physiqu	40.9554662961	1524	2.04296357348
poursuit	40.8982471492	403	3.0022488789
group	40.8899128536	2117	1.88470025538
societ	40.8599723047	1735	1.97577505696
senseï	40.828820369	59	5.88628749716
traction	40.7608655623	300	3.30184515646
patient	40.6913370222	145	4.24585255428
main	40.6631351956	1398	2.080712733
sol	40.6282947902	1362	2.09381648269
déroul	40.5803598787	1688	1.98237455312
esquiv	40.556799908	253	3.48567716498
adapt	40.5308913454	1410	2.07264740776
golfeur-américain	40.5000654402	56	5.95672105814
pilote-moto	40.4895341843	66	5.61515863136
paintball	40.4761718899	54	6.03139469926
film	40.4557364896	868	2.36047685837
circuit-international	40.4244835151	84	5.14091042043
crochet	40.4044012366	268	3.40885714733
gymnastique-acrobat	40.3485965163	71	5.45391115636
marqu	40.3194481288	2765	1.76397432751
glycem	40.1049325259	44	6.43293393508
sports-referent	40.0974814598	194	3.7889440619
distanc	40.0385250571	1359	2.07909913341
perch	39.9007338026	364	3.05219066689
écur	39.8928998176	339	3.12367864289
steepl	39.827803594	137	4.26188960711
arriv	39.7322192366	2308	1.82354295189
cycliste-international	39.6715949681	92	4.90044426204
min	39.6031409013	809	2.3787215187
pieds-poing	39.4511001222	118	4.4621609301
entrepris	39.45070951	762	2.41443417386
arc	39.3833252248	665	2.50965871061
gant	39.3586218294	412	2.90616912046
autrichien	39.3579411396	321	3.15110203721
termin	39.3067250266	1523	2.0012628984
barr	39.2343920769	607	2.57274779108
marin	39.1851041739	487	2.74934101775
hurling	39.0949046358	103	4.65140664889
brass	39.0428533985	209	3.6210818685
slacklin	39.0293347798	50	6.01147771111
demi-fond	39.0048460173	210	3.61258763055
fighting	39.0010332827	89	4.89202760405
végétar	38.9491592463	93	4.81045412343
humain	38.8078873048	795	2.36265022894
éducation-phys	38.7862886376	411	2.88061729646
engin	38.7503273529	359	3.00629988933
centr	38.7268904002	1683	1.93884428961
demi-sang	38.6985291331	114	4.45018668003
champion-olymp	38.6932596936	505	2.69702282845
cré	38.6818264123	3234	1.67798800109
disqu	38.657026186	374	2.96215493501
maillot	38.6093590221	399	2.89916222365
suiss	38.5944092469	711	2.43159576357
post	38.4697918939	764	2.37744024926
puis-médaill	38.3898467691	88	4.85031476052
clon	38.3842712898	84	4.93102920313
russ	38.3353750952	644	2.49273548139
international	38.2942072933	2698	1.73447349368
président	38.2295719041	1398	2.01597123985
équipag	38.2248756625	281	3.2273587656
fac	38.1690209499	1732	1.91223793229
viseur	38.0519537485	53	5.76619276261
card	37.9870035186	530	2.62714169297
birman	37.9806687901	199	3.60963351139
catcheur	37.9437019811	89	4.78606157051
thaing	37.9397547326	93	4.71128902757
dollar	37.7816038203	457	2.73966128462
consist	37.698155431	862	2.27196201393
collect	37.6732486409	1038	2.15987885531
finland	37.6600588423	262	3.26938134808
montagn	37.6196887122	628	2.48300045193
exempl	37.6112154948	1862	1.86720848675
tabl	37.5997714624	617	2.49510415366
tournoi-masculin	37.5832199511	97	4.60679897141
lexiqu	37.4618551389	275	3.2055470882
monosk	37.4220148745	112	4.36316961729
alpin	37.4065720968	364	2.92365304702
moteur	37.3377039019	641	2.45715861782
test-cricket	37.3120277158	53	5.67297327574
ser	37.2813775398	1562	1.93780249335
popul	37.2794928543	850	2.26652787602
mammifer	37.1812223384	139	4.02395194148
véhicul	37.1669281641	460	2.70585952533
calibr	36.9426843998	142	3.97474853116
abattoir	36.8568734682	112	4.31217908964
poulain	36.8173623633	229	3.36602712025
fleuret	36.7917178513	137	4.01240616676
ceinture-noir	36.77539417	113	4.2913719154
concours-général	36.7219795154	106	4.38426321241
aérien	36.6070896015	394	2.8115336218
olympiques-d	36.6040605193	539	2.55495483792
championnats-d	36.5731172097	362	2.88572608101
titre-olymp	36.5160104318	208	3.45657688345
duel	36.4893322104	392	2.81015949118
nourritur	36.4284713647	191	3.55180916179
neutralis	36.4189338277	201	3.49017811536
chaussur	36.4143357334	476	2.64363657415
siecl	36.361849409	1070	2.1028040824
futsal	36.349468405	137	3.97606532441
région	36.3246415702	1338	1.98647271464
posit	36.2891721676	1926	1.82279007141
créatur	36.2382980514	75	4.90242706055
part	36.2165592097	6047	1.46478758051
jour	36.144096292	2585	1.70810030497
suédois	36.0570915916	346	2.90018411941
billard	35.9567265871	211	3.40243365196
résultat	35.9541206584	1478	1.92947903235
low-kick	35.8677150356	79	4.77419684027
niveau	35.7976150602	2499	1.71319587135
île	35.711425193	764	2.27853423259
cibles-advers	35.6874480436	103	4.33189811493
première-édit	35.6313710605	406	2.73765097196
piscin	35.5826870752	252	3.18423363767
spectateur	35.5728277918	847	2.21057017005
reproduct	35.5120070366	159	3.71191034986
carabin	35.4490001941	200	3.42940145205
ref	35.3535136215	817	2.22463608983
jout	35.1377865678	265	3.10548142854
pistolet	35.115144915	261	3.11952252473
traditionnel	35.0567519205	1160	2.02160887119
minister	34.992340102	550	2.47176127568
gbrathletic	34.97357622	43	5.77861770481
cour	34.7569667504	3213	1.61112579571
boxeur-angl	34.7342970006	60	5.12317628518
jouet	34.7002068685	139	3.82145580548
lieu	34.6930784917	3255	1.60607384786
vach	34.5806770375	126	3.9427471537
observ	34.4185094367	663	2.32101135211
our	34.4180002057	189	3.42258130492
réalis	34.4085407848	2587	1.67381214084
the	34.4058352196	673	2.31086308123
soumiss	34.3977481004	182	3.46472594263
potion	34.3937752355	39	5.88981851865
passeur	34.378584138	119	4.00368878913
personnag	34.3611441599	356	2.78581733535
appui	34.336441763	821	2.1864979257
bissextil	34.2777198938	58	5.12852198837
cas-d	34.2777198938	58	5.12852198837
zon	34.2716595617	1197	1.9833285541
flotteur	34.2486189423	89	4.41573933318
poids-lourd	34.24784773	139	3.7845350451
flip	34.237413016	82	4.54241403766
tremplin-normal	34.2359724956	87	4.44955466246
smash	34.1653409038	58	5.11490333971
scor	34.1516876842	577	2.40306577914
handicap	34.1289352181	524	2.46974820666
étud	34.1151752342	1076	2.03172763209
water-polo	34.1054632925	263	3.05089519765
hippodrom	33.9488560222	212	3.26279138836
plan-tact	33.9382610926	89	4.38463518421
parc-national	33.8799295868	72	4.71356592798
surfac	33.8248929438	835	2.15911068392
silat	33.7859649188	112	4.03510286489
round	33.6285365171	310	2.86844398406
rou	33.5521902142	373	2.70472565271
alphabétis	33.4555978471	60	4.97048151646
monaster	33.4473372887	113	3.99232241716
famill	33.43974297	714	2.23754962145
espagnol	33.4146314551	571	2.37976667849
mondial	33.3722058753	2535	1.66012653115
vacanc	33.3626086729	268	2.98806291878
bovin	33.3611165968	110	4.02162011674
meilleur	33.3307625571	2270	1.69647066466
compétent	33.2719787164	559	2.38821031035
poil	33.2550685124	109	4.02459199545
évolu	33.2349591161	1688	1.80439539622
beach-ten	33.2228328851	54	5.12488037136
trajectoir	33.1376719896	363	2.70592464546
produit	33.128694524	669	2.26581722898
courr	33.0994229887	49	5.28181312686
anglais	33.0842870974	1885	1.75810388801
palmares	33.0256642123	490	2.46947453318
lanceur	33.0111344724	202	3.25116589559
championne-olymp	33.008003417	232	3.10742231761
gési	32.9540570869	39	5.68356172227
sorci	32.8431800093	125	3.80460692148
diplôm	32.7771909598	469	2.48986960945
muscl	32.7423399805	429	2.55428122186
recherch	32.7106406137	1110	1.97411897374
demi-final	32.6343807502	439	2.53188024225
hanch	32.6329049893	288	2.87838813486
pied-circulair	32.5739114965	73	4.54796612331
municipal	32.5177237653	388	2.62076500933
médailles-dont	32.4999484977	159	3.48109628277
habilet	32.4693392722	266	2.94164767917
coup-d’	32.4046228623	104	4.01078751986
qualif	32.3597648603	588	2.31708476714
forêt	32.3382921224	265	2.9372844314
longueur	32.2672361184	1012	2.0057386005
télésieg	32.1568734492	97	4.08383161175
domestiqu	32.1166445098	113	3.87275023975
voili	32.0110273891	111	3.88679997381
polit	31.9570830513	939	2.03350771308
reproducteur	31.9226881556	92	4.13543439777
serveur	31.8964954771	96	4.07313585683
autres-box	31.8741959701	127	3.70161299354
kényan	31.8352224484	41	5.43235639847
skeleton	31.8040878432	164	3.39275846633
cultur	31.7328463213	928	2.03222049592
notice-bnf	31.6136373944	162	3.39211410101
montpelliérain	31.6098323681	75	4.4014763536
princip	31.60828971	847	2.07545681015
jaug	31.5877582398	100	3.98739204518
cycliste-allemand	31.5597505486	88	4.16229080373
efficac	31.55714826	618	2.25344274706
soviet	31.5325177739	435	2.4866472008
attitud	31.5198883262	347	2.65821698212
répliqu	31.4126954676	115	3.78695928842
troupeau	31.3862246127	109	3.85385187105
sports-collect	31.3855812483	252	2.92589610023
situat	31.3665221861	874	2.05086013564
corporel	31.2827878656	430	2.48316075288
wushu	31.2681407971	124	3.67945921277
coupl	31.2474631002	401	2.53259775062
class	31.2447295396	1974	1.69971249751
plan-d’	31.2265923608	83	4.2118637569
sauteur	31.2218375996	175	3.27815220513
marteau	31.2086324116	214	3.07031629788
oppos	31.1853825243	1318	1.85307690506
bai	31.167839312	208	3.09573304018
équipe-advers	31.1210887954	100	3.94303766873
exercic	31.1124781655	758	2.11795387602
comport	31.0549850092	1130	1.91662803764
sambo	31.0476406142	75	4.34062889877
grind	30.9943736915	44	5.19117272476
pressing	30.9588386334	111	3.791471878
ski-d	30.9426808715	130	3.59413375476
amateur	30.9118951567	998	1.97007297726
épisod	30.8984789512	288	2.77827668284
tactiqu	30.8966782262	455	2.42508650699
ōzek	30.8756346394	38	5.43196519485
slalom-gé	30.8735190364	128	3.60695376928
situ	30.8656865264	1632	1.75957900151
javelot	30.8458506096	314	2.70287910713
puis-dirig	30.8416344334	58	4.71211994861
augment	30.8377933106	919	2.00788762294
kendo	30.8363260955	150	3.41867620397
