word	C	count	sigma_nor
mort_médecin	146.20674163	233	10.3375293562
portail	67.4780539838	377	4.41477102639
santé	54.5243055729	3357	1.93826431148
né_médecin	37.6657063001	185	3.67888941667
sant	35.7273350394	75	4.8471242238
afp	33.8922031694	97	4.25107504185
action_groupe	32.9597650327	55	5.06012087737
dã	32.9579487782	241	3.06631905303
van_sant	32.5832479049	44	5.40773489204
école	31.9174609425	362	2.64515236546
homme_politique	31.2768406262	113	3.79728790873
français	30.9010444988	876	2.03407570141
ssa	30.8688539109	36	5.52787154048
santã	30.7359226076	234	2.95389746755
santé_publique	30.6072765793	481	2.37400636262
candidat	30.044912587	167	3.24074553065
italien	29.3702386835	73	4.19702693918
assurancemaladie	29.1791528644	143	3.3397398753
santé_travail	28.9614390515	132	3.41019341081
sénégal	28.761981375	83	3.9569526376
allemand	28.3659409062	151	3.21722096996
armer	27.9140307244	145	3.22341070245
barcelone	27.6394202299	53	4.45437105514
militaire	27.2997545924	182	2.95443704339
mardi	26.9541517659	102	3.52417764994
ivoire	26.4891932023	34	4.96826741781
marin	26.4529639395	71	3.91285618364
édition_abonné	26.3268716916	57	4.18866872523
paces	26.3227291699	68	3.9537888764
diabetes	26.0268130088	29	5.1449289965
médecine_travail	25.4708074495	81	3.64516290696
étudiant	25.0959911242	251	2.54169169728
formation	24.5507673885	398	2.20773528722
mã	24.4491975702	136	3.0049915414
certification	24.3793328634	65	3.78840682233
lesbien	24.3714780055	27	4.98345571619
médecin	24.3101317729	877	1.81269551865
film	23.940113467	145	2.9054172831
euro	23.7898900966	164	2.78752507787
cps	23.6006113647	40	4.30958756974
bière	23.5892934889	35	4.48917610243
cisss	23.2409770046	45	4.10551471518
démocrate	22.9933069588	51	3.91596550222
avril	22.7174103014	294	2.29318951281
décès	22.6239330592	233	2.43946468717
événement	22.529763501	168	2.67333856404
services_sociaux	22.2857820449	120	2.93527503238
travail	22.2224075292	570	1.91752131217
québécois	22.1528951748	53	3.76315189575
besançon	21.9448408315	42	4.01455948455
hôpital	21.8606701179	500	1.96213837409
référence	21.6576072046	203	2.47093645798
patient	21.5712958143	525	1.92704488233
lundi	21.5385335751	82	3.22180647324
bibliothèque	21.494826311	64	3.47236823435
église	21.3680073518	71	3.34892376874
service_santé	21.3099621853	135	2.75212957324
touraine	21.1729274411	125	2.8038085001
président	20.6839640227	296	2.1731528525
février	20.568975958	295	2.16850123556
mort_psychiatre	20.3578635683	47	3.66784642304
américain	20.348985049	276	2.19347506658
gus_sant	20.3100252935	23	4.50859147812
suisse	20.2671760703	146	2.60636368679
mutuel	20.0309866577	187	2.41369846102
naître	20.0236488275	200	2.36901934353
service	19.8506728725	624	1.78385118233
projet_loi	19.779083659	122	2.70321386131
août	19.5643632789	214	2.29525640643
soin	19.49507772	523	1.83910345036
vétérinaire	19.4655916191	99	2.84361420047
université	19.4146025957	237	2.22439201248
promotion_santé	19.3944526724	125	2.65129297136
code_santé	19.3839568238	71	3.12888837881
adepte	19.3099395305	38	3.75738932918
médical	19.2432780116	553	1.80599500894
républicain	18.8846281929	91	2.85734972369
bâtiment	18.6661531732	91	2.83567354315
marisol	18.6361527933	113	2.66143251664
côte	18.5495357966	47	3.42809380834
pnse	18.4993386341	37	3.66817584774
centre_hospitalier	18.4688618643	74	2.99092125761
aluminium	18.4566521829	21	4.28502017023
oms	18.3699324402	210	2.22667743766
prévention_risques	18.3315213769	44	3.46523701629
mali	18.3279793373	44	3.46475423938
santes	18.2943290998	25	4.06165785476
ehesp	18.2444803628	43	3.47652931589
trump	18.2014425625	86	2.83541514113
universitaire	18.1698818051	168	2.34780228618
aller	18.1679617121	336	1.96890376771
historien	18.1123996022	38	3.58399971073
professionnel	18.0231753498	414	1.86886536373
historique	17.9999133317	110	2.62408581971
vouloir	17.9757937625	221	2.17148784659
dakar	17.9603642951	51	3.27138365729
macsf	17.8564997705	20	4.22903096962
real	17.815139328	20	4.22138622014
jeudi	17.7820586258	70	2.96337206568
réalisateur	17.713420317	54	3.18653105372
ministère	17.5250774419	168	2.29965712376
belge	17.4840590872	59	3.07815262647
chirurgien	17.4071197196	113	2.55099518425
élève	17.3224267563	103	2.60985680093
sida	17.2531155546	93	2.67900907515
rã	17.2250137249	148	2.35511286704
rome	17.2033908353	24	3.9180397623
prise_charge	17.1963902445	178	2.24098604835
roi	17.1714140838	42	3.35124668705
établissement	17.1196860791	333	1.91669553541
entreprendre	16.9525570494	276	1.99336954129
britannique	16.9055175944	126	2.43258913072
maison_blanche	16.8423600999	28	3.69973396817
octobre	16.8090602428	269	1.99709963854
mars	16.7787225168	357	1.86869659271
mai	16.6876885891	251	2.02316028873
senegal	16.6815441569	19	4.06369646673
pouvoir	16.6769779474	835	1.57057669203
obama	16.6026923266	41	3.29447212913
ration	16.5555906572	27	3.68878867226
sécurité_travail	16.5430365266	48	3.14330999225
lire_aussi	16.5367027206	187	2.16569551268
prévention	16.5123611463	335	1.88146949916
prix_nobel	16.4949296168	55	3.01853337439
assurance	16.4254643623	200	2.12167000675
ciusss	16.3618312179	34	3.43473221045
etat	16.0410885737	75	2.71643129895
environnement	15.9591625096	285	1.92058484835
fondation	15.9513274462	157	2.22016102399
école_service	15.7854811011	34	3.34745842708
québec	15.7827051282	117	2.38287622666
mission	15.7759134595	257	1.9560938776
officier_santé	15.6355831637	18	3.9177566414
assurance_maladie	15.5255353314	229	1.99395979396
mourir	15.5209988833	207	2.04240658296
santé_armées	15.4985308923	58	2.85276584221
situer	15.3747334836	158	2.17223633471
pourquoi	15.2255264908	58	2.81968180195
lyon	15.1670438803	95	2.46005086521
csss	15.0472769809	17	3.85638472034
pharmacie	15.0290766732	136	2.22826246173
millions_euros	14.9576172782	128	2.25702379674
monastère	14.8717967397	22	3.59211630694
annoncer	14.8514675941	171	2.09095130809
international	14.7368891506	276	1.86283022504
russe	14.651083578	33	3.20091119524
master	14.5852400525	50	2.85436574515
asef	14.523792136	23	3.49120387664
zika	14.3926537067	24	3.43147946669
gens_mer	14.3870323015	23	3.46715753143
bactériologiste	14.3461949377	20	3.58021293549
css	14.3185576657	26	3.35031160541
cns	14.2824878709	17	3.70697135095
art	14.2682047619	118	2.24410699481
france	14.2602529576	791	1.50076196144
décembre	14.2118529841	284	1.82059914152
effet	14.2048120618	343	1.7491006671
système_santé	14.1981641584	265	1.84740370085
prã	14.1329448725	131	2.17448794123
rochefort	14.1224315815	22	3.45821767168
santé_mentale	14.0760484564	123	2.20408405478
septembre	14.0524484307	240	1.87920892012
compteur	14.0457102972	24	3.37142088413
portail_âge	14.007211925	49	2.79469888582
schistosoma_mansoni	13.9988235423	16	3.70160830527
médecin_biologiste	13.9901576077	21	3.47354806021
immobilier	13.9875653689	31	3.14992329837
obamacare	13.8926681055	76	2.47530074683
certification_établissements	13.8184233679	16	3.66565612182
innovation	13.817186824	109	2.24872064627
étude	13.8103711647	394	1.68105337378
ministère_fédéral	13.7969723538	22	3.40006371837
jean	13.7824866101	132	2.14107821647
devoir	13.7614964023	563	1.5706144042
prison	13.685246223	38	2.94300026084
province	13.6567905073	53	2.69277123269
donald_trump	13.5541961702	95	2.30312902475
remboursement	13.5382556165	81	2.39738849132
récepteur	13.5194440666	20	3.42740259552
social	13.4872735359	550	1.56559530196
diop	13.4833721174	18	3.50526550469
santéenvironnement	13.4571003787	48	2.73778678594
schistosomiasis	13.3828234808	16	3.5788448585
decins	13.3283102943	58	2.58976764436
barack	13.2777155903	28	3.1173945589
numérique	13.2031856248	75	2.40927778723
lauréat_prix	13.2025305845	30	3.05180716005
philosophe	13.1940909019	20	3.36726679228
faire	13.1636070642	1050	1.40205846443
cim10	13.1493661305	15	3.58159110744
guyane	13.0834180317	70	2.43899820436
sanitaire	13.0751093996	338	1.69406733127
loi	13.0157760076	422	1.62068480145
médicament	13.0047406037	360	1.66965394572
thc	13.0020628523	24	3.19075745455
risquer	12.9823609	300	1.72974293015
janvier	12.9525595775	402	1.63233878973
maladie	12.9376040523	482	1.57840787275
montréal	12.889370094	72	2.40006822111
médeciner	12.8445030306	233	1.81447022649
spermatozoïde	12.805635355	21	3.25834422293
navalais	12.7997550601	20	3.29438075594
sexe	12.7593389488	58	2.520816848
psychologie_santé	12.6965166252	15	3.48945534325
régional	12.6850135742	152	1.98304955469
consommation	12.6410245029	149	1.9887129361
...	12.6111146681	160	1.95422412527
spots_tv	12.6069699904	15	3.47123638192
compétition	12.5982586046	28	3.00639482846
syrie	12.5950659265	24	3.12030314471
apothicaire	12.5721315501	19	3.29049473504
portail_années	12.5582752767	80	2.30202918686
infirmier	12.5463282985	274	1.73632432536
csmf	12.5007956853	25	3.07380750513
renne	12.455677429	35	2.82269771562
vendredi	12.4260770515	70	2.36563817158
iran	12.4130073032	15	3.43177316024
services_santé	12.4041587581	125	2.05183078547
novembre	12.3082542457	263	1.73651225699
projet	12.2938153343	292	1.69977623595
admission	12.2935967898	41	2.68969094771
module	12.2812778144	18	3.27487302235
ctg	12.2786456293	14	3.45258838569
commission	12.261012053	127	2.03201559996
william	12.2606561125	40	2.70177111238
promesse	12.2389098002	39	2.71586980292
survivant	12.210392157	17	3.30215543728
activité	12.2039975545	235	1.7704044245
nobel_médecine	12.1851917776	32	2.84456365466
pollution	12.1829560216	77	2.28396299712
harcèlement_moral	12.101080418	16	3.32340463032
cusm	12.0949595183	14	3.4144021681
syndicat	12.0470243805	104	2.11034181677
central	12.0273010591	122	2.03091388334
malien	12.0064126966	14	3.39599430818
hospice	11.9705978429	29	2.87938751201
parc	11.9664435033	28	2.9031781313
division	11.9532116842	93	2.15834023702
consommation_alcool	11.9513035382	56	2.44414568412
sécurité	11.9438122342	217	1.78285119972
santé_navale	11.9109008406	17	3.24364518118
elephant	11.8925063129	16	3.28183762789
acte	11.8085157068	84	2.19712149333
autrichien	11.7826481943	31	2.80363299198
émission	11.7823004414	71	2.28584864641
ministère_santé	11.7777157453	199	1.80406692461
siècle	11.7600874525	151	1.91344895064
campagne	11.7243333352	148	1.91915276446
réseau	11.6561603934	112	2.03841602337
mercredi	11.6357273858	63	2.33676386742
estimer	11.6313699303	159	1.88193695985
inspecteur	11.6090131951	32	2.75519386653
management	11.6032366251	60	2.36100044048
développement	11.5976357435	333	1.61956166901
créer	11.5905190245	372	1.58702747718
ernest	11.5816145684	24	2.94486689086
feliu	11.544476756	14	3.29996316987
jacque|jacques	11.4884395551	74	2.23088094155
première_année	11.4610598871	54	2.40511792672
neurologue	11.4248531446	25	2.89034947719
enfant	11.4056805678	285	1.6564263514
institution	11.3523139159	159	1.8605528955
mettre	11.3460363485	509	1.49362688586
juin	11.2900458637	268	1.66907958387
hôpital_instruction	11.2753827307	18	3.08208393356
usagers_système	11.2349610281	19	3.03890097651
organisation	11.2108187431	360	1.57670623857
chez	11.2069837085	185	1.79140672465
usager	11.2034849458	91	2.09525871656
pari	11.1900229141	285	1.64391552949
travail_nuit	11.1778121103	18	3.06338362245
région	11.1251875199	245	1.68799418896
albert	11.1100744398	39	2.55415067388
bonne_santé	11.0844794709	59	2.30834896639
cannabis	11.0768769202	49	2.41296845675
chrétien	11.0719678854	33	2.65247271853
donner	11.0579668485	465	1.5026028008
politique	11.0562934386	428	1.5231231144
découvreur	11.0253763288	15	3.14944881465
haematobium	11.0132484364	13	3.23437462281
esanté	11.0101349408	34	2.62435190878
enseignement_supérieur	11.0017186561	48	2.41512480555
protéine	10.97530789	36	2.58374163405
alcool	10.9537062989	105	2.00393359806
gus	10.9330727417	16	3.09063087402
généticien	10.9255633887	13	3.21573197865
stratégie	10.9234091232	92	2.06228317902
conseil_administration	10.8498610594	55	2.31856273217
mme_pen	10.8410312943	13	3.19775968121
naissance	10.83278245	166	1.80444695374
environnemental	10.7957112578	80	2.11668925606
réduire	10.78368824	130	1.8966094961
profession	10.7822652532	110	1.96743734241
saint	10.7511915305	36	2.55057370734
portail_pharmacie	10.7465097255	61	2.2498864676
isp	10.7358313303	20	2.91290079886
ibn	10.6700253671	14	3.11817484187
apple	10.6526100842	18	2.9627238005
centre	10.647578153	235	1.67134140157
james	10.6348705497	19	2.92599165308
élevage	10.6299534108	18	2.95838143964
état	10.6189076682	297	1.59885839753
employeur	10.6158338425	94	2.02206306904
psychiatre	10.603086057	52	2.31845696958
tã	10.595524013	90	2.0400410361
simulation	10.5954776779	22	2.82801181127
recommandation	10.5380518315	79	2.09563017051
ochoa	10.5339570001	15	3.04946571904
pointer	10.5250520071	28	2.66770470044
canada	10.4745498413	111	1.93559931321
auteur	10.4133338079	139	1.83920377593
pays	10.4064070216	394	1.51225213867
antibiotique	10.3874650358	34	2.53006415415
baromètre_santé	10.387042453	12	3.14533870428
african	10.3811888993	12	3.14406468759
brexit	10.3667266855	14	3.05512255455
rss	10.364579248	12	3.14044962333
nouméa	10.3644730485	12	3.14042650916
invention	10.3349733265	28	2.63665242965
google	10.3128935803	42	2.39819038968
estce	10.3098943332	23	2.75027843141
collège	10.3000255102	80	2.06456612114
ruis	10.290054419	17	2.92698778904
gauche	10.2494215643	45	2.35132407757
scientifique	10.2035386007	205	1.68593942289
canadien	10.2005554919	82	2.04272451631
sénateur	10.1915054899	49	2.29763242335
déjà	10.1833873817	189	1.71121964829
moyen	10.1812290019	317	1.55633468534
cfes	10.1720731862	14	3.01465634382
pierre	10.1549436374	146	1.79978318632
association	10.1529271998	296	1.57328220248
activité_physique	10.1324379616	40	2.40002528609
directions_régionales	10.1210379857	18	2.86084309528
population	10.1144538535	372	1.51175675543
anthropologue	10.108874068	18	2.85851176805
carnet	10.1046439401	19	2.82622748434
cela	10.0914827666	227	1.64646162072
végétarien	10.0688850007	12	3.07609223926
métrage	10.0651332903	13	3.03279665966
fillon	10.0453458372	49	2.27859242047
espagnol	10.0405071496	41	2.37347001391
information	10.0286644054	361	1.51476812601
tabac	10.0234915183	69	2.10434738448
définir	10.0175514818	146	1.78882439613
manuel_valls	9.96914221486	26	2.61950365346
indemnisation	9.96296227348	37	2.41875196754
clausus	9.96218791565	47	2.28956176782
tau|taux	9.91999693998	147	1.77858439076
valdegrâce	9.90311537968	28	2.56610180365
polnareff	9.89690591775	12	3.03866126456
plan	9.88563807241	214	1.65102604534
risque	9.84182398246	225	1.63294886249
domaine	9.81135749293	283	1.56583456047
données_santé	9.81006195155	75	2.04203131308
thèse	9.79989345789	31	2.49223410903
femme	9.78321184696	164	1.72973868351
ingénieur	9.75674766338	80	2.00743850623
oie	9.75664895929	18	2.79100457086
annexe	9.75299407326	49	2.24050818637
von	9.7393870409	27	2.55971480087
direccte	9.73306507922	12	3.00300156585
médecine	9.72045702068	182	1.69062630629
pollution_air	9.70678160318	34	2.42699170442
humain	9.69170152313	136	1.78817315359
footballeur	9.67624377395	18	2.77559417403
aliment	9.66252371012	65	2.09143979649
loin	9.65404206947	37	2.37353696486
système	9.65049278039	331	1.51627880449
animal	9.64522557183	73	2.03629442609
être	9.62142155683	569	1.39609914371
accroissement_inégalités	9.62137824355	35	2.3984601356
communauté	9.59375188626	95	1.91779803399
exposition	9.59244375142	122	1.81974251815
licence	9.58528333527	44	2.27313241175
revendication	9.57685999423	20	2.69868535613
changement_climatique	9.56936073494	32	2.43882787559
enseignement	9.55279054671	86	1.95510131463
dépakine	9.53905169246	17	2.78026780266
river	9.53469701002	13	2.92002104859
mort	9.52416088399	156	1.72685393172
fédéral	9.51189448936	64	2.08120792659
affirmer	9.48956701381	84	1.9585660291
pitt	9.48301729551	11	2.99006046277
big_data	9.48229007968	23	2.60476160146
pratique	9.47723115879	177	1.68195923415
jeune	9.47260202067	179	1.67805451315
last_days	9.47150080114	13	2.90658495581
filière	9.47086219755	89	1.93250574479
niveau_consommation	9.46650767076	11	2.98637821128
moderne	9.44561988415	51	2.18087855358
club	9.44291169088	20	2.673927371
travail_social	9.44207017993	11	2.98092775506
seulement	9.43839294463	101	1.87828897692
epls	9.43131905581	31	2.43434815119
hui	9.41108904821	61	2.09156224501
personne	9.40847846766	566	1.38827186895
mme_clinton	9.3712653226	17	2.74748814284
adventiste	9.36653996058	27	2.49795433711
solution	9.3659471642	104	1.86005484506
hospitalier	9.36422737603	226	1.60065150678
cotisation	9.35845701454	72	2.01090473477
impôt	9.34975380516	16	2.77508920099
action	9.34580995795	263	1.55787533948
nhs	9.32565774704	30	2.43509311303
hillary_clinton	9.32548204353	54	2.13821575762
dénoncer	9.31163460159	66	2.044137923
résultat	9.30695524431	198	1.6353155501
conseil_fédéral	9.30285660071	11	2.94987802393
contrat	9.2971046862	108	1.83924284807
entreprise	9.29524325746	125	1.78522149771
personnel	9.29096148007	297	1.52333876367
facteur	9.27129863777	127	1.77751241747
température	9.25442985302	29	2.44160314493
collaboration	9.24983013933	86	1.92426411191
texte	9.24826053176	131	1.76462922574
swiss	9.22994794566	11	2.93361672135
trouble	9.22855484224	133	1.7576981102
polonais	9.21612765782	14	2.81592632694
fédération	9.21203104933	75	1.97730489536
naturaliste	9.1835658856	34	2.3477637944
lausanne	9.17238081996	13	2.84298930839
prestation	9.16704408905	102	1.84885669769
recherche	9.15778969733	256	1.55359006654
particules_fines	9.15769702076	12	2.87777362026
health	9.15424310106	113	1.80941572818
impasse	9.14204577087	16	2.73369479894
préfecture	9.12832686166	18	2.6705808342
coût	9.11304519692	146	1.71667839506
sexuel	9.10548210039	54	2.1107204068
rien	9.09848470544	65	2.0264015411
repos	9.07458100084	24	2.51088002623
llobregat	9.07350048865	17	2.68931518177
gouvernement	9.06684298657	269	1.53527879706
champagne	9.05631417352	12	2.85570780431
sénégalais	9.05398042185	11	2.89436951334
pourtant	9.05381968024	76	1.95466497538
bordeau|bordeaux	9.04859279883	64	2.02742084577
magazine	9.04065597765	64	2.02649941929
bible	9.03966428066	11	2.89117648908
complémentaire	9.03597025948	146	1.71053067822
concours	9.02033981572	61	2.04523596782
stress	9.0191236488	76	1.95093185677
roman	9.01522281403	40	2.24162281793
évoquer	9.01421710363	52	2.11664559852
médecin_physiologiste	8.99941535309	12	2.84332386627
urgence	8.97780394175	151	1.69500408712
pharmacologue	8.96236586234	22	2.53620288352
publique	8.95578107903	344	1.47002077284
village	8.94440038951	48	2.14477238739
selon	8.93349773154	411	1.43035318904
structure	8.92621862248	160	1.67268295077
adolescent	8.90476788836	54	2.08563536543
concours_paces	8.89879554048	11	2.85975759639
groupe	8.88729910482	261	1.53215418189
lille	8.87756948555	70	1.96962051987
médecin_travail	8.8625671268	18	2.61964552499
florence	8.81268204056	17	2.63836026803
technologie	8.80063634987	72	1.94942391388
henri	8.79016271852	53	2.07964975134
qualité	8.78971636039	173	1.6386437224
•	8.78273162148	27	2.40124907731
fonder	8.78200061841	87	1.87218543777
hausse	8.74447660441	34	2.2812747252
dimanche	8.72830960482	31	2.32393794577
chimie	8.7255160952	27	2.39177157937
heure	8.72332923742	163	1.65154329133
département	8.71526878973	156	1.66431039904
amendement	8.71194197363	44	2.1540967471
bon	8.70974696823	187	1.61018596106
acteur	8.70912137965	175	1.62932984878
chambre	8.68686478411	46	2.13027564876
conventionnel	8.66183164856	32	2.2980630422
complémentaire_santé	8.65233302388	54	2.05408633382
sants	8.63146651541	11	2.80013342469
elle	8.62349165726	247	1.52986998326
xxie	8.62048183687	48	2.102206215
€	8.61270786036	19	2.54551399295
frais	8.61216430298	78	1.89694319552
application	8.60901224911	159	1.65033366941
échec	8.60056180416	38	2.20679809295
open_data	8.58340102128	23	2.44671083541
inrs	8.583168212	18	2.5660961409
cellule	8.58233160269	60	2.00026164396
algérie	8.58111656609	33	2.27079220841
compétence	8.57686449033	113	1.75753416786
charge_globale	8.57501442605	10	2.82564378981
budget	8.56945473905	85	1.85942669824
jamais	8.56075640042	49	2.08519713911
corps	8.55094321945	136	1.694112774
établissement_public	8.54936344281	34	2.2517297259
proposition	8.54731978334	126	1.71846830355
visite	8.53519652198	37	2.2097775093
souffrir	8.53225600088	63	1.97397210704
éducation_santé	8.53022456237	35	2.23513637658
pirate	8.52255762566	10	2.81364140395
diplômer	8.50274132801	53	2.04343900411
anglais	8.49745331881	52	2.0510084623
président_américain	8.49635756058	25	2.39101423915
chose	8.49536583149	49	2.07667880592
portail_médecine	8.48337435337	373	1.42802816779
santee	8.48136674274	10	2.80421671798
françois	8.47405816075	101	1.78705035085
asile	8.46666276254	31	2.28284535226
clinique	8.4448201364	178	1.60515995755
pédiatre	8.4380064937	24	2.40068406475
dieu	8.43042178651	28	2.32551469468
rapport_information	8.42600989259	10	2.79155078581
médecin_général	8.4222709463	18	2.535258693
contre	8.41644022916	227	1.53806617919
français_spécialiste	8.40952418837	22	2.43741960697
parvenir	8.40337197656	55	2.01520582567
ansm	8.39116024398	24	2.39257461727
donnée	8.38892014209	101	1.7789951858
pape	8.38679377646	17	2.55515641524
charles	8.38444310528	54	2.02060574655
montjuïc	8.36923648092	10	2.77856073707
sanofi	8.34493036158	25	2.36519451899
travailleur	8.34074242604	93	1.80344697529
dévoiler	8.33592461548	24	2.38301290356
santards	8.33242315453	10	2.77013765856
préjudice	8.32490944976	31	2.26058247605
psychologue	8.31190826008	40	2.14190454838
mesure	8.30962534327	227	1.53115396863
maritime	8.30814598996	28	2.30553906599
chirurgie	8.3017572433	111	1.73874472809
performance	8.2810521785	73	1.88685909808
assurer	8.27391272948	326	1.44522418277
évaluation	8.256442389	172	1.60099275125
institut	8.24984385493	179	1.58945305578
abidjan	8.24822608632	10	2.75087293609
général	8.23279450043	258	1.49525234576
tout	8.22992289217	664	1.31392168015
travail_interentreprises	8.22482193241	11	2.70943677687
taüll	8.22432639655	10	2.74540456409
sondage	8.20616531374	39	2.13813105651
rapport	8.20272745618	345	1.4295346982
comportement	8.20037517031	84	1.82594396651
cadre	8.19817224551	206	1.54844156074
montérégie	8.1871004487	11	2.7010235033
leur	8.18458640416	474	1.36773918918
fédération_nationale	8.18050972878	33	2.20940603862
portail_folie	8.17299163418	41	2.11136437478
saintpierre	8.16221873079	10	2.73119401056
diabète	8.15836940683	89	1.80096735671
cftc	8.15021075686	15	2.56447395206
coup	8.14569782703	38	2.14093916869
vote	8.14364902011	24	2.34972851365
nã	8.13862063265	84	1.81959113842
prix	8.13357008189	157	1.61750634971
officiel	8.12787025808	158	1.61525737771
laisser	8.09684956739	66	1.90500018212
bilharziose	8.09376675562	25	2.32236883073
gène	8.08548215569	34	2.18148652861
concept	8.08263144871	57	1.96103329765
ophtalmologiste	8.07823848763	17	2.49487537208
droit	8.07629152781	293	1.45720839929
expliquer	8.07204547081	114	1.70934447652
éducation_nationale	8.03259119798	19	2.43636281957
arabe	8.02882827612	22	2.36939581038
mcgill	8.02196248569	16	2.51047195635
faible	8.00876885276	106	1.72711930328
collectif	7.98905868645	83	1.80843954398
enlèvement	7.98451400944	10	2.69053425588
année	7.94660267286	414	1.38107083471
milliards_euros	7.94456413486	90	1.77570260454
fondateur	7.94085290067	80	1.81649065636
chômage	7.93593552536	32	2.18547089681
gerry	7.93001442415	11	2.64368389618
révision	7.91944563534	36	2.13149167095
roger	7.9182605045	34	2.15616499968
alors	7.91747312159	348	1.41272950228
air	7.90969023937	73	1.84617908375
religion	7.90762196052	18	2.43662145873
science_santé	7.89603620286	17	2.45927934054
venir	7.89513508764	151	1.61000072598
trop	7.88009872219	127	1.65908474337
nouveau	7.87866976237	577	1.32168569407
biologiste	7.87497502333	38	2.10174170852
ministre	7.87124078234	168	1.57884076396
cancer	7.85498537461	195	1.53886292829
produire	7.85306844831	192	1.54265139992
élèves_médecins	7.82883771508	12	2.58854949949
mortalité	7.81883253011	77	1.81713881097
titre	7.81046293888	152	1.60151945106
rester	7.80955189871	253	1.473869625
établissements_santé	7.80313357668	68	1.86032907566
exemple	7.78243337955	283	1.44773148113
ivg	7.75719196894	31	2.17142036936
sagefemme	7.73750571902	39	2.07098997984
ambulancier	7.73349994266	30	2.18182040479
services_publics	7.73340899856	17	2.42750760343
chiffre_affaires	7.73091031202	46	2.00238126177
sécurité_sanitaire	7.70710414644	55	1.92887081747
troisième_année	7.69046335172	15	2.47093475635
national	7.67772621433	362	1.39260219578
santé_reproductive	7.66527108722	14	2.49352118638
nord	7.65663744778	70	1.83336305683
interroger	7.6519175177	46	1.99181304403
sécurité_sociale	7.64380091024	182	1.54133135984
sélection_officielle	7.63915848612	9	2.64507375835
hon	7.63219919535	9	2.64343844207
cinéma	7.63135566389	21	2.31828181199
publicité	7.6271882969	39	2.05518569336
occupational_health	7.62107483092	9	2.64082440354
explorateur	7.62097128344	13	2.51314543269
paul	7.61748078219	63	1.86703607614
championnat	7.61729049921	9	2.63993514924
radio_public	7.61609321047	9	2.63965380652
secrétariat	7.61433577444	23	2.27632106018
relatif	7.61258692587	117	1.66043228735
assurance_vieillesse	7.61022219484	9	2.6382742166
matin	7.60346258229	30	2.16113469491
nokia	7.5998779687	9	2.63584349744
mg_france	7.59933609656	20	2.33317488657
cancer_prostate	7.59564815626	9	2.63484956265
tête	7.59529165729	62	1.87030286124
sant_boi	7.58757302505	9	2.63295204264
pornographie	7.58716535099	9	2.63285624609
robert	7.57748781793	53	1.92687105864
histoire	7.57371758521	193	1.52180304329
économie_santé	7.57194183541	40	2.03698965506
brésilien	7.56942257944	11	2.56325869709
cht	7.56886381333	9	2.62855569256
notamment	7.5606578242	445	1.34998195103
date_naissance	7.55601035831	14	2.47080714478
hillary	7.55438693875	11	2.55990519808
né_neurologue	7.54873720894	21	2.30327170265
chef_services	7.53311972478	9	2.62015643295
secteur	7.53170089137	210	1.49874535691
décret	7.52957302835	116	1.65562992631
promettre	7.52673031627	33	2.1092254868
espérance	7.52415982156	9	2.61805100639
capron	7.49848767898	13	2.48710429664
pionnier	7.48170969585	37	2.0555842612
membre	7.47882508728	202	1.50429692457
own_private	7.4614316349	9	2.60331093757
idaho	7.4614316349	9	2.60331093757
personnes_handicapées	7.45839315523	31	2.12449292286
sels_aluminium	7.45205542963	9	2.60110768704
libreville	7.45140756784	9	2.60095545041
titulaire	7.45047700884	38	2.04027941651
brésil	7.44491303881	26	2.19537154301
africa	7.43830181225	9	2.59787581828
article	7.43714557053	174	1.53760062207
autre	7.42157647366	693	1.27703308099
paludisme	7.41812117608	62	1.84944647696
deux	7.38929534592	404	1.35828675079
congrès	7.38535391136	70	1.80308749252
niveau	7.36505167279	255	1.44490012292
atil	7.35524394181	35	2.05926541081
sujet	7.35494463473	181	1.52190223256
startup	7.33102106986	15	2.39780342037
dépense	7.32961042109	75	1.77356568478
opposer	7.32370083641	38	2.02192372611
alger	7.31861750745	10	2.53817370964
après	7.31732578449	393	1.35950501683
directeur	7.31092851037	182	1.51740049962
angola	7.30435962961	12	2.47439767582
afssaps	7.28679364688	14	2.4148401048
gays	7.28580171437	9	2.56204086023
naval	7.28304408214	17	2.33952185842
guerre	7.28184624868	97	1.68648612485
appareillage	7.26967399016	12	2.4668484014
climat	7.26326524768	50	1.90868563187
conflit	7.25528769633	32	2.07989711445
rappeler	7.25039003767	99	1.67728195817
grippe_aviaire	7.24665514238	22	2.22963495549
mannequin	7.24537564836	14	2.40622978203
habitant	7.2409034492	96	1.68568686487
moins	7.23289508479	237	1.45219176948
entre	7.23067864919	525	1.3088487775
direction_centrale	7.21716642222	9	2.54591272098
salarier	7.20579717651	105	1.65558681605
pneumonie	7.20166835738	30	2.09721922672
reste_charge	7.1928794945	25	2.16875932644
vaccin	7.18528835957	64	1.8111002311
consultation	7.18373417744	129	1.59555860617
pic	7.1784492944	31	2.08052671566
anthropologie	7.16670261265	14	2.38987456801
entrepreneur	7.16534158192	19	2.27318648049
org	7.15574350892	30	2.08991372552
tiers	7.15356541186	92	1.69010582605
espérance_vie	7.14652150202	61	1.82308063292
ivoirien	7.14518252965	16	2.33573734805
commune_santé	7.13863447248	24	2.17575273683
agroalimentaire	7.13674813154	20	2.24767364712
journal	7.13385314873	87	1.7053004979
